num_single_quote_error,num_spacing_error,num_social_media_handles,num_urls_text,num_twitter_post_urls,number_of_hastags,num_of_absence_of_space_after_sentence_completion,num_capitalized_words,num_of_absence_capitalization_after_full_stop,num_of_words_of_pattern_2017word,num_mispelled_words,label
14,20,0,0,0,0,7,4,0,0,36,0
12,29,0,0,0,1,0,4,0,0,13,1
16,9,0,0,0,0,1,0,0,0,7,0
8,42,0,0,0,0,5,4,0,0,15,0
0,4,0,0,0,0,0,2,0,0,0,1
5,9,2,1,0,0,4,4,2,0,13,0
13,9,0,0,0,0,9,8,1,0,26,0
7,10,2,0,1,0,2,4,3,0,14,0
0,4,0,0,0,0,0,1,0,0,1,1
0,2,0,0,0,0,0,0,0,0,0,0
9,16,0,0,0,0,1,6,0,0,38,1
0,0,0,0,0,0,2,2,0,0,1,0
10,6,0,0,0,0,4,3,0,0,6,0
26,50,1,0,0,1,18,37,1,0,116,0
3,1,0,0,0,0,3,1,0,0,7,0
5,15,0,0,0,0,0,4,0,0,20,1
2,12,0,0,0,0,0,1,0,0,0,1
4,5,0,0,0,2,2,6,1,0,11,0
5,13,12,2,0,1,6,3,3,0,16,0
1,4,0,0,0,0,0,1,0,0,17,1
7,9,0,0,0,0,4,1,0,0,8,0
20,47,1,0,0,0,19,27,4,0,47,0
5,17,0,0,0,0,7,10,8,0,11,0
7,16,3,2,0,0,6,3,4,3,18,0
13,35,0,0,0,0,0,9,2,0,20,1
0,1,0,0,0,0,1,6,0,0,1,1
12,13,2,1,0,1,9,4,3,0,35,0
11,12,0,0,0,0,8,4,0,0,16,0
2,5,0,0,0,0,0,1,0,0,0,1
0,13,0,0,0,0,6,5,1,0,17,1
0,1,0,0,0,0,0,3,0,0,1,1
0,3,0,0,0,0,1,9,1,0,8,1
1,1,0,0,0,0,0,2,0,0,2,1
0,5,0,0,0,0,12,28,17,0,23,1
0,5,0,0,0,0,5,17,7,0,10,1
0,2,1,0,1,3,1,0,2,0,5,0
8,12,2,0,0,0,4,18,0,2,12,0
10,28,0,0,0,1,6,4,0,0,15,0
1,13,0,0,0,0,0,11,2,0,0,1
0,3,0,0,0,0,0,2,0,0,2,1
5,0,0,0,0,0,1,3,1,0,5,0
2,3,0,0,0,0,1,6,0,0,9,0
0,2,0,0,0,0,0,0,0,0,0,0
29,43,0,0,0,0,0,10,0,0,55,1
0,1,0,0,0,0,0,1,0,0,4,1
0,1,0,0,0,0,0,3,0,0,5,1
7,9,0,0,0,0,6,6,4,0,10,0
0,1,0,0,0,0,1,2,0,0,0,1
0,1,0,0,0,0,0,5,0,0,6,1
4,8,0,0,0,0,6,6,1,0,22,0
0,5,0,0,0,0,0,2,1,0,1,1
12,50,53,2,20,2,28,14,47,22,61,0
8,12,0,0,0,0,6,7,2,0,15,0
17,27,0,0,0,1,16,2,0,0,25,0
8,18,0,0,0,0,0,5,0,0,26,1
3,1,0,0,0,0,1,2,1,0,3,0
0,1,0,0,0,0,1,3,1,0,2,1
3,18,0,0,0,0,3,0,0,0,10,0
2,7,0,0,0,0,3,3,0,0,4,0
10,4,0,0,0,0,0,2,0,1,33,1
4,11,0,0,0,0,0,1,0,0,22,1
2,19,2,0,1,1,2,9,4,0,16,0
0,5,0,0,0,0,7,6,1,0,21,1
1,3,0,0,0,0,6,1,0,0,15,0
14,9,1,0,1,0,10,6,3,0,15,0
0,2,0,0,0,0,0,8,3,0,7,1
5,13,0,0,0,0,6,1,1,0,11,0
0,38,0,0,0,0,4,7,2,0,23,1
5,18,0,0,0,0,0,5,0,0,16,1
0,5,0,0,0,0,1,6,2,0,13,1
13,8,0,0,0,0,5,4,1,0,7,0
2,21,0,0,0,0,4,9,0,0,20,0
6,5,1,0,1,0,7,5,3,0,13,0
0,6,0,0,0,0,3,7,2,0,11,1
0,4,0,0,0,0,6,7,3,0,17,1
0,12,0,0,0,0,1,4,0,0,4,1
1,1,0,0,0,0,0,3,1,0,2,1
0,3,0,0,0,0,0,1,0,0,0,1
11,41,0,0,0,0,5,0,0,0,9,0
0,1,0,0,0,0,0,1,0,0,17,1
2,8,0,0,0,0,1,20,1,0,9,0
0,23,0,0,0,0,5,4,7,0,6,1
8,11,0,0,0,0,8,4,0,0,12,0
2,7,0,0,0,0,0,1,0,0,6,1
0,2,0,0,0,0,0,0,0,0,0,0
7,20,0,0,0,0,1,7,1,0,27,1
5,3,0,1,0,0,5,0,2,0,7,0
0,1,0,0,0,0,0,1,0,0,9,1
6,18,0,0,0,0,1,2,0,0,15,1
2,5,0,0,0,0,1,26,0,0,13,0
0,4,0,0,0,0,2,6,2,0,3,0
0,7,0,0,0,0,10,0,0,0,4,0
2,15,0,0,0,0,5,8,0,0,25,0
0,5,1,0,0,2,3,3,0,1,9,0
0,2,0,0,0,0,0,2,1,0,1,1
9,9,0,0,0,0,0,1,0,0,17,1
0,2,0,0,0,0,4,1,0,0,8,1
5,11,0,0,0,0,0,1,0,0,2,1
4,1,0,0,0,1,4,0,0,0,5,0
0,1,0,0,0,0,0,5,1,0,10,1
6,22,0,0,0,0,3,4,0,0,10,0
0,10,0,0,0,0,6,4,1,0,6,1
14,35,0,0,0,0,0,28,4,0,22,1
4,1,3,0,1,0,3,4,3,0,7,0
0,6,0,0,0,0,4,5,1,0,3,1
0,3,0,0,0,0,2,5,2,0,12,1
7,32,0,0,0,0,0,4,1,0,26,1
4,7,0,0,0,0,1,4,0,0,19,1
6,16,0,0,0,0,0,11,0,0,12,1
0,2,0,0,0,0,5,10,6,0,14,1
0,7,0,0,0,0,2,4,3,0,7,1
0,7,1,0,1,2,4,4,3,1,8,0
0,1,0,0,0,0,0,2,1,0,1,1
7,4,0,0,0,0,10,9,0,0,22,0
0,23,0,0,0,0,4,4,1,0,7,1
1,6,0,0,0,0,0,6,0,0,2,1
0,3,0,0,0,0,2,9,9,0,13,1
0,2,0,0,0,0,0,4,2,0,1,1
14,35,0,0,0,0,24,9,1,0,55,0
16,33,0,0,0,0,2,27,0,0,44,1
1,5,0,0,0,0,7,4,0,0,7,0
3,10,0,0,0,0,1,5,0,0,9,1
10,9,0,0,0,0,7,2,2,0,9,0
3,1,1,0,0,1,0,1,0,0,5,0
3,11,0,0,0,0,0,3,0,0,2,1
5,10,0,0,0,0,2,2,0,0,14,1
0,8,0,0,0,0,0,5,1,0,5,1
1,4,0,0,0,0,2,1,1,0,1,0
16,31,0,0,0,0,0,13,1,0,23,1
4,8,0,0,0,0,4,1,0,0,6,0
6,4,0,1,0,0,4,11,3,0,3,0
6,23,0,0,0,0,0,17,0,0,46,1
2,1,0,0,0,0,3,2,0,0,5,0
1,1,0,0,0,0,4,3,1,0,3,0
5,14,1,0,0,0,14,7,0,1,9,0
8,10,0,0,0,0,0,9,0,0,9,1
9,12,0,0,0,0,5,4,0,0,16,0
0,13,0,0,0,0,1,6,3,0,20,1
0,3,0,0,0,0,1,14,1,0,12,1
2,29,0,0,0,0,0,5,2,0,7,1
14,24,1,0,0,1,9,17,0,1,23,0
3,8,0,0,0,0,3,1,0,0,13,0
10,11,0,0,0,0,8,1,0,0,16,0
11,11,0,0,0,0,0,4,2,0,7,1
10,11,0,0,0,0,4,9,0,0,24,0
0,8,1,0,0,0,2,26,2,0,9,0
0,2,0,0,0,0,0,0,0,0,0,0
18,16,0,0,0,0,4,3,0,0,12,0
4,5,0,0,0,0,5,1,0,0,4,0
7,1,0,0,0,0,25,9,1,0,12,0
3,4,0,1,0,0,6,3,5,0,6,0
12,22,0,0,0,0,4,10,4,0,16,1
8,8,0,0,0,0,0,1,0,0,2,1
0,2,0,0,0,0,2,5,0,0,10,1
0,1,0,0,0,0,0,1,0,0,0,1
4,61,0,0,0,0,3,2,1,0,17,0
0,2,0,0,0,0,2,2,0,0,4,1
3,9,5,1,0,1,5,2,2,0,17,0
0,19,0,0,0,0,3,7,3,0,2,1
14,35,0,0,0,0,24,9,1,0,55,0
1,1,0,0,0,0,0,0,0,0,1,0
5,2,0,0,0,0,6,23,0,0,5,0
0,1,0,0,0,0,0,6,2,0,4,1
5,9,5,0,2,0,2,5,4,2,13,0
3,9,0,0,0,0,2,5,1,0,16,1
0,1,0,0,0,0,3,3,0,0,12,1
0,2,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,2,0,1,0,16,1
0,4,0,0,0,0,0,7,3,0,3,1
0,1,0,0,0,0,0,0,0,0,0,0
2,3,0,1,0,0,3,4,3,0,11,0
8,13,0,0,0,0,0,7,0,0,20,1
2,13,0,0,0,0,14,22,6,0,17,0
5,11,1,0,1,1,6,6,6,0,32,0
6,8,0,0,0,0,17,3,1,0,25,0
1,5,3,1,3,2,5,4,7,0,9,0
5,19,0,0,0,0,2,4,0,0,13,0
8,13,0,0,0,0,5,1,0,0,2,0
1,14,0,0,0,0,0,2,1,0,10,1
2,12,0,0,0,0,3,9,5,0,13,1
0,2,0,0,0,0,3,4,1,0,13,1
2,3,0,0,0,0,0,2,0,0,2,1
8,5,0,0,0,0,4,2,0,0,7,0
9,6,0,0,0,0,4,2,0,0,8,0
6,8,0,0,0,0,7,3,0,0,17,0
9,3,0,0,0,0,0,4,0,0,11,1
15,21,0,1,0,1,22,10,1,0,52,0
0,3,0,0,0,0,1,2,1,0,2,1
1,2,0,0,0,0,7,4,5,0,9,0
24,5,0,1,0,0,6,7,2,0,35,0
4,11,0,0,0,0,3,3,1,0,21,0
3,14,0,0,0,0,0,1,0,0,3,1
0,5,0,0,0,0,2,6,2,0,4,1
3,9,0,0,0,0,13,3,0,0,8,0
3,0,0,0,0,0,9,2,1,0,3,0
1,5,0,0,0,0,0,1,1,0,2,1
15,12,0,0,0,0,10,2,0,0,33,0
5,5,0,0,0,0,2,19,2,0,5,0
0,5,0,0,0,0,2,6,3,0,4,1
0,5,0,0,0,0,0,7,2,1,9,1
11,20,2,0,0,0,4,6,1,1,17,0
0,2,0,0,0,0,0,3,0,0,3,1
1,4,0,0,0,0,0,5,0,0,6,1
2,6,0,0,0,0,0,9,1,0,15,1
10,4,0,0,0,0,6,9,1,0,12,0
6,4,0,0,0,0,4,2,0,0,7,0
4,6,2,0,0,0,7,3,0,2,16,0
11,11,0,0,0,0,17,50,1,0,30,0
0,2,0,0,0,0,0,0,0,0,0,0
2,8,0,0,0,1,3,1,0,0,7,0
4,4,0,0,0,0,2,3,0,0,15,1
3,4,0,0,0,0,0,1,1,0,0,0
6,19,0,0,0,0,11,36,1,0,35,0
10,23,0,0,0,0,3,9,4,0,22,1
0,2,0,0,0,0,1,7,1,0,8,1
3,18,14,1,6,14,15,2,15,0,38,0
1,7,0,0,0,1,3,29,0,0,17,0
0,1,0,0,0,0,0,4,0,0,1,1
0,1,0,0,0,0,0,4,0,0,9,1
5,15,0,0,0,0,2,12,0,0,8,0
13,30,22,0,1,16,8,3,2,0,44,0
4,24,17,5,5,0,17,3,17,0,41,0
4,10,4,1,2,0,3,41,6,0,12,0
2,8,0,0,0,0,3,2,8,0,9,0
10,13,7,0,0,0,7,1,0,0,19,0
4,3,0,0,0,0,2,18,5,0,13,0
12,5,0,0,0,0,5,4,0,0,12,0
6,9,4,1,0,0,8,8,2,2,31,0
2,2,0,0,0,0,0,1,0,0,3,0
9,18,0,0,0,0,0,3,1,0,12,1
8,11,0,0,0,0,3,13,0,0,22,1
0,2,0,0,0,0,0,0,0,0,0,0
2,9,1,1,1,1,6,9,4,0,14,0
16,71,0,0,0,0,1,5,2,0,26,1
0,3,0,0,0,0,0,2,0,0,8,1
0,3,0,0,0,0,4,1,0,0,12,1
2,10,0,0,0,0,8,1,0,0,7,0
4,6,0,0,0,0,3,2,0,0,10,0
0,4,0,0,0,0,2,3,0,0,4,1
0,8,0,0,0,0,1,6,0,0,8,1
5,5,2,0,1,0,7,0,2,1,13,0
8,10,0,0,0,0,6,14,2,0,17,0
0,4,5,0,2,0,3,3,4,0,9,0
79,183,6,1,1,1,49,108,7,0,230,0
0,1,0,0,0,0,0,2,0,0,0,1
13,13,0,0,0,0,16,10,0,0,13,0
11,9,0,0,0,0,5,6,0,0,15,0
6,26,0,0,0,0,0,6,1,0,20,1
0,11,0,0,0,0,5,1,0,0,7,1
2,17,0,0,0,0,9,3,2,0,7,0
0,3,0,0,0,0,1,0,0,0,3,1
4,10,0,0,0,0,4,7,1,0,7,0
0,10,0,0,0,0,0,5,2,0,5,1
10,17,1,0,0,0,7,9,3,0,17,0
15,18,0,0,0,0,9,6,0,0,20,0
2,3,0,0,0,0,0,4,0,0,11,1
11,15,0,0,0,0,10,6,1,0,20,0
6,14,0,1,0,0,5,6,2,0,10,0
0,0,0,0,0,2,1,0,0,0,1,0
0,1,0,0,0,0,0,2,0,0,1,1
0,1,0,0,0,0,0,1,0,0,3,1
0,1,0,0,0,0,5,5,4,0,23,1
1,1,0,0,0,0,0,0,0,0,1,0
0,20,0,0,0,0,2,4,0,0,7,1
8,6,0,0,0,0,6,1,0,0,6,0
0,1,0,0,0,0,3,7,2,0,9,1
2,12,0,0,0,0,1,1,0,0,23,1
5,22,0,0,0,0,3,1,0,0,5,0
2,1,0,0,0,0,0,1,0,0,5,1
46,272,0,0,0,0,138,99,24,0,277,0
0,4,0,0,0,0,6,10,7,0,10,1
1,5,0,0,0,0,0,6,1,0,4,1
1,7,0,0,0,0,2,0,1,0,10,0
4,10,0,0,0,0,8,4,0,0,19,0
5,12,0,0,0,0,2,14,0,0,10,0
1,0,0,0,0,0,0,12,0,0,1,0
0,7,0,0,0,0,2,13,0,0,15,0
9,11,2,0,1,0,3,18,3,0,10,0
4,19,0,0,0,0,0,5,0,0,29,1
2,5,0,0,0,0,0,1,0,0,2,1
0,7,0,0,0,0,0,1,0,0,15,1
4,15,0,0,0,0,3,3,0,0,8,0
0,1,0,0,0,0,4,11,1,0,5,1
11,5,3,0,0,0,11,10,1,2,20,0
5,7,0,0,0,0,9,2,3,0,11,0
0,3,0,0,0,0,0,5,2,0,2,1
5,7,0,0,0,0,7,2,0,0,3,1
13,15,0,0,0,0,9,1,0,0,4,0
9,33,0,0,0,0,6,8,3,0,39,1
0,7,0,0,0,0,0,8,0,0,1,0
4,1,0,0,0,0,0,1,0,0,9,1
1,26,0,0,0,0,9,6,2,0,14,0
0,2,0,0,0,0,2,5,3,0,4,1
3,16,0,0,0,0,0,2,0,0,12,1
40,29,0,1,0,0,1,4,2,0,18,0
3,9,2,0,2,0,3,1,4,2,12,0
2,10,0,0,0,0,3,3,0,0,7,1
9,3,0,0,0,0,8,2,1,0,8,0
8,9,0,0,0,0,1,10,1,0,20,1
0,12,0,0,0,0,5,60,16,1,75,1
2,3,0,0,0,0,0,1,0,0,2,1
2,6,0,0,0,0,6,0,0,0,6,0
6,4,0,0,0,3,6,2,0,0,15,0
10,4,0,0,0,0,8,2,0,0,13,0
0,1,0,0,0,0,0,2,0,0,19,1
11,3,0,0,0,0,9,3,0,0,13,0
0,10,0,0,0,0,3,5,0,1,9,1
20,29,0,0,0,0,5,7,2,0,9,0
0,2,0,0,0,0,2,2,0,0,1,1
0,1,0,0,0,0,1,4,0,0,11,1
0,14,0,0,0,0,5,7,3,0,18,1
21,27,0,1,0,0,10,3,2,0,24,0
0,1,0,0,0,0,4,16,12,0,18,1
5,10,0,0,0,0,0,4,0,0,12,1
3,14,0,0,0,0,0,6,0,0,5,1
12,4,0,0,0,0,5,0,0,0,4,0
3,3,0,0,0,0,3,0,0,0,4,0
0,1,0,0,0,0,3,8,3,0,6,1
0,1,0,0,0,0,1,5,2,0,5,1
1,15,2,0,2,1,5,8,6,1,21,0
9,21,0,1,0,0,4,1,1,0,10,0
9,32,0,0,0,0,3,5,1,0,42,1
9,24,0,0,0,0,3,25,14,1,27,1
1,2,0,0,0,0,1,0,0,0,1,0
6,12,0,0,0,0,8,3,1,0,14,0
1,6,0,0,0,0,9,0,0,0,2,0
2,1,0,0,0,0,0,0,0,0,0,0
1,5,0,0,0,0,1,1,0,0,4,1
5,6,0,0,0,0,5,7,1,0,15,0
0,1,0,0,0,0,0,3,0,0,0,0
7,8,0,0,0,0,7,6,1,0,11,0
2,17,0,0,0,0,7,20,2,0,26,0
7,4,0,0,0,0,8,4,0,0,11,0
7,6,0,0,0,0,3,0,0,0,9,0
7,16,0,0,0,0,4,1,0,0,8,0
0,5,0,0,0,0,0,2,0,0,3,1
4,11,0,0,0,0,6,1,1,0,5,0
4,2,0,0,0,0,2,2,3,0,28,1
0,2,0,0,0,0,3,2,1,0,4,1
1,10,0,0,0,0,0,2,1,0,9,1
2,10,0,0,0,0,0,1,1,0,9,1
0,14,0,0,0,0,5,4,1,0,6,1
0,2,0,0,0,0,0,3,1,0,2,1
2,2,0,0,0,0,12,4,0,0,7,0
0,3,0,0,0,0,3,2,1,0,16,1
5,15,0,0,0,0,0,8,0,0,8,1
1,6,0,0,0,0,0,4,3,0,2,1
0,8,0,0,0,0,3,10,3,0,13,1
4,17,0,0,0,0,1,6,1,0,23,1
4,17,0,0,0,0,7,3,0,0,12,0
0,5,0,0,0,0,1,8,4,0,5,1
5,22,0,0,0,0,1,6,1,0,17,1
0,2,0,0,0,0,0,0,0,0,1,0
0,2,0,0,0,0,7,12,9,0,13,1
3,23,0,0,0,0,0,18,4,0,20,1
4,15,1,1,0,0,9,7,1,0,13,0
0,6,0,0,0,0,9,12,1,0,16,1
0,6,0,0,0,0,2,6,0,0,6,1
10,14,1,0,1,0,2,6,2,0,22,0
13,6,0,0,0,0,9,8,4,0,7,0
16,29,0,1,0,0,18,5,1,0,27,0
0,4,0,0,0,0,1,1,0,0,6,1
0,1,0,0,0,0,0,3,2,0,3,1
16,43,0,0,0,0,0,5,0,0,15,0
9,2,0,0,0,0,12,4,1,1,3,0
0,6,0,0,0,0,1,4,0,0,3,1
3,1,0,0,0,0,1,1,0,0,3,1
14,32,0,0,0,0,1,3,2,0,45,1
17,24,0,0,0,0,11,3,3,0,10,0
9,10,0,0,0,0,3,7,0,0,19,0
0,2,0,0,0,0,5,10,0,0,21,1
0,1,0,0,0,0,1,16,3,0,14,1
4,6,0,0,0,0,4,1,0,0,9,0
3,9,0,0,0,0,0,2,0,0,13,1
19,100,0,0,0,0,3,54,0,0,77,0
0,5,0,0,0,0,2,4,2,0,3,1
4,8,0,0,0,0,7,4,0,0,5,0
0,3,0,0,0,0,1,2,0,0,0,1
0,2,0,0,0,0,1,3,0,0,2,1
4,31,0,0,0,0,5,5,0,0,16,0
0,6,0,0,0,0,0,2,1,0,15,1
3,9,0,0,0,0,7,10,0,0,15,0
1,1,0,0,0,0,0,0,0,0,0,0
2,4,0,0,0,0,0,2,1,0,2,1
3,8,0,0,0,0,0,6,0,0,14,1
8,2,0,0,0,0,1,0,0,0,4,0
7,3,0,0,0,0,7,3,1,0,15,0
5,7,0,0,0,0,0,1,0,0,3,0
6,13,0,0,0,0,8,3,2,0,5,0
0,11,0,0,0,0,0,1,0,0,5,1
14,27,0,0,0,0,1,12,4,0,24,1
0,5,0,0,0,0,5,5,3,0,24,1
2,1,0,0,0,0,0,2,0,0,2,1
0,6,0,0,0,0,5,10,1,0,25,1
3,17,0,0,0,0,10,3,0,0,8,0
0,3,0,0,0,0,1,9,5,0,5,1
3,10,0,0,0,0,17,12,0,0,17,0
0,2,0,0,0,0,0,1,0,0,6,1
9,7,0,0,0,0,8,3,1,0,7,0
0,1,0,0,0,0,0,1,0,0,1,1
0,8,1,0,0,0,3,13,0,0,6,0
0,4,2,0,0,0,5,16,2,1,9,0
8,11,2,0,1,0,7,10,2,1,27,0
2,2,0,0,0,0,0,2,0,0,4,1
0,2,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,4,10,4,0,16,1
0,8,0,0,0,0,3,6,4,0,6,1
1,0,0,0,0,0,0,3,0,0,3,0
11,24,0,0,0,0,4,17,4,0,14,0
7,17,1,2,0,0,4,6,2,1,12,0
0,3,0,0,0,0,0,4,1,0,3,1
2,4,0,0,0,0,2,4,0,0,2,0
6,18,0,0,0,1,16,3,10,0,22,0
8,20,3,3,2,3,11,3,9,3,25,0
1,3,0,0,0,0,0,6,0,0,0,0
0,12,0,0,0,0,3,5,2,0,41,1
5,4,0,0,0,0,9,2,0,0,7,0
4,7,0,0,0,0,0,3,0,0,4,1
34,43,7,5,0,6,24,21,12,5,66,0
5,5,0,0,0,0,6,4,1,0,8,0
0,1,0,0,0,0,3,5,2,0,11,1
0,2,0,0,0,0,0,3,0,0,3,1
0,23,0,0,0,0,3,10,3,1,10,1
11,2,0,0,0,0,4,1,1,0,5,0
5,5,0,0,0,0,1,4,1,0,4,0
10,10,1,0,0,0,4,4,0,0,20,0
0,1,0,0,0,0,1,2,0,0,3,1
1,6,0,0,0,0,0,1,0,0,1,1
0,2,0,0,0,0,0,0,0,0,0,0
0,9,0,0,0,0,7,8,6,0,8,1
3,10,0,0,0,0,7,2,0,0,14,0
0,11,0,0,0,0,3,5,0,1,13,1
15,20,0,0,0,1,4,3,1,0,16,0
6,1,0,1,0,0,5,2,2,0,8,0
6,9,0,0,0,0,2,11,1,0,24,1
0,2,0,0,0,0,0,2,1,0,5,1
5,4,0,0,0,0,8,2,0,0,20,0
7,4,0,0,0,0,14,2,0,0,8,0
1,1,0,0,0,0,0,0,0,0,1,0
11,17,9,0,0,0,3,10,1,4,33,0
7,22,0,0,0,0,1,2,0,0,8,1
5,12,0,0,0,0,2,0,0,0,15,0
0,1,0,0,0,0,1,2,0,0,8,1
1,2,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,2,0,0,3,1
6,4,0,0,0,0,4,5,0,0,10,0
1,6,0,0,0,0,2,23,0,0,14,0
12,26,0,0,0,0,0,2,0,0,17,1
1,3,0,0,0,0,0,2,0,0,4,1
4,8,1,0,0,0,3,7,0,0,16,0
1,5,0,0,0,0,0,3,0,0,2,1
4,3,0,0,0,0,1,3,0,0,3,1
2,5,0,0,0,0,2,0,0,0,4,0
11,27,0,0,0,0,14,68,0,0,16,0
3,10,0,0,0,0,8,4,0,0,17,0
8,0,0,0,0,0,9,0,0,0,17,0
2,4,0,0,0,0,0,4,0,0,0,1
7,25,1,0,0,3,2,3,0,0,15,0
0,3,0,0,0,0,1,5,0,0,21,1
0,7,0,0,0,0,5,9,1,0,20,1
4,26,9,2,1,0,8,13,6,6,32,0
7,11,0,0,0,0,0,7,0,0,10,1
13,20,0,0,0,0,0,8,0,0,17,1
14,8,1,2,0,0,6,5,2,1,15,0
10,12,0,0,0,0,0,8,0,0,3,1
16,34,9,0,8,0,16,2,23,8,23,0
32,32,1,0,0,0,45,106,1,1,80,0
14,46,0,0,0,0,0,1,0,0,27,1
0,5,0,0,0,0,3,6,1,0,19,1
0,4,0,0,0,0,0,8,0,0,20,1
0,1,0,0,0,0,4,4,3,0,5,1
0,2,0,0,0,0,0,1,0,0,1,1
7,15,0,0,0,0,1,9,2,0,15,1
5,7,0,0,0,0,0,0,0,0,6,1
17,20,1,0,0,0,27,51,5,0,91,0
0,10,2,1,1,0,5,1,3,0,3,0
8,11,4,0,2,0,5,4,4,0,9,0
3,12,0,0,0,0,4,2,0,0,32,1
4,3,0,0,0,0,1,37,0,0,5,0
10,4,0,0,0,0,5,1,0,0,4,0
6,19,0,0,0,0,9,2,0,0,20,0
2,15,1,0,1,0,7,6,2,0,14,0
13,56,0,0,0,0,0,16,6,0,25,1
9,18,0,0,0,0,0,1,0,0,19,0
1,2,0,0,0,0,3,2,0,0,4,0
5,4,0,0,0,0,5,6,3,0,18,0
5,3,0,0,0,0,5,0,0,0,3,0
6,8,0,0,0,0,8,6,0,0,14,0
9,3,0,0,0,0,8,3,1,0,5,0
0,3,0,0,0,0,0,12,3,0,14,1
7,6,0,0,0,0,0,3,0,0,48,1
4,3,0,0,0,0,0,2,0,0,15,1
0,5,0,0,0,0,0,12,8,0,9,1
15,15,2,1,1,1,5,0,3,0,11,0
11,25,0,0,0,0,0,2,1,0,17,1
1,12,0,0,0,0,0,6,0,0,20,1
31,41,0,0,0,0,16,36,7,1,55,0
16,13,0,0,0,0,3,0,0,0,9,0
0,5,0,0,0,0,0,7,2,0,5,1
7,14,0,0,0,0,3,9,2,0,11,0
1,17,0,0,0,0,0,4,0,0,5,1
1,3,0,0,0,0,0,4,1,0,6,1
11,12,0,0,0,0,4,29,0,0,13,0
0,5,0,0,0,0,1,5,1,0,13,1
2,5,0,0,0,0,2,0,0,0,2,0
3,11,0,0,0,0,2,6,0,0,19,1
5,18,13,2,0,0,5,7,8,11,34,0
0,0,0,0,0,0,0,1,0,0,5,0
1,1,0,0,0,0,0,3,0,0,5,0
10,14,0,0,0,0,10,3,1,0,11,0
23,30,0,0,0,0,21,10,0,0,23,0
5,6,0,0,0,0,5,8,0,0,8,0
9,6,0,0,0,2,12,14,10,0,21,0
11,49,0,0,0,0,12,30,2,0,44,0
12,25,0,0,0,0,0,3,0,0,45,1
2,12,0,0,0,1,5,17,2,0,20,0
11,20,0,0,0,0,0,12,0,0,35,1
0,2,0,0,0,0,0,5,1,0,4,1
0,3,0,0,0,0,5,6,1,0,3,1
4,15,0,0,0,0,13,3,0,0,8,1
7,17,0,0,0,0,1,1,0,0,23,1
5,8,0,0,0,0,0,5,0,0,13,1
0,1,0,0,0,0,0,3,0,0,2,1
1,1,0,0,0,0,0,1,0,0,11,1
12,9,0,0,0,0,1,7,0,0,12,0
0,2,0,0,0,0,3,1,0,0,3,1
5,10,0,0,0,0,6,2,0,0,6,0
6,2,0,0,0,0,5,1,0,0,8,0
9,12,0,0,0,0,1,2,0,0,13,0
7,13,0,0,0,0,5,11,3,0,16,0
16,6,0,0,0,0,7,1,1,0,9,0
7,16,6,0,0,2,3,10,3,5,19,0
0,5,0,0,0,0,27,20,4,0,28,1
2,16,7,2,2,0,8,2,7,3,32,0
4,14,20,0,5,0,10,6,10,0,34,0
2,18,0,2,0,0,3,7,5,0,6,0
8,17,0,0,0,0,0,5,0,0,18,1
12,7,0,0,0,0,4,3,0,0,14,0
0,1,0,0,0,0,0,4,1,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0
11,14,0,0,0,0,2,0,0,0,6,0
5,1,0,0,0,0,0,2,0,0,2,0
8,21,0,0,0,0,4,4,1,0,39,1
2,4,0,0,0,0,1,1,0,0,1,1
14,10,0,0,0,0,0,22,0,0,50,1
3,5,0,0,0,0,7,0,1,0,5,0
0,2,0,1,0,0,1,0,3,0,2,0
0,6,0,0,0,0,0,3,0,0,3,1
2,8,0,0,0,0,0,8,3,0,26,1
0,2,0,0,0,0,1,2,1,0,3,1
4,19,0,0,0,0,0,11,0,0,18,1
0,2,0,0,0,0,0,2,0,0,0,1
12,11,0,0,0,0,7,1,0,0,23,0
1,6,0,0,0,0,3,5,0,0,4,0
25,62,1,0,0,0,21,79,3,0,106,0
2,2,0,0,0,0,5,2,0,0,2,0
9,8,0,0,0,0,4,5,0,0,11,0
0,2,0,0,0,0,2,2,1,0,1,1
0,1,0,0,0,0,1,1,0,0,1,1
0,2,0,0,0,0,0,3,1,0,4,1
6,0,0,0,0,0,8,10,1,0,24,0
0,1,0,0,0,0,0,0,0,0,1,0
6,5,0,0,0,0,1,6,0,0,17,1
0,1,0,0,0,0,0,2,0,0,2,1
0,13,0,0,0,0,5,0,0,0,18,1
27,23,0,0,0,0,9,0,0,0,14,0
0,6,0,0,0,0,2,3,2,0,9,1
2,4,0,0,0,0,1,3,1,0,2,1
6,25,16,0,0,21,11,6,1,0,61,0
0,5,0,0,0,0,27,35,1,0,4,1
2,1,0,0,0,0,0,19,0,0,5,0
0,2,0,0,0,0,0,7,0,0,13,1
32,10,0,0,0,2,23,7,0,0,16,0
4,11,0,0,0,0,6,9,0,0,15,0
11,17,4,0,1,0,3,11,2,1,22,0
12,24,0,0,0,0,6,5,0,0,6,0
4,17,0,0,0,0,0,2,2,0,18,1
